version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP
4,5,0,52,DF,0,64,6,0,1590912922.017856,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,38.0,0.0,0.0,18.028107,18.028107,-9.1e-05,1.001883,0.5074518023339842,2828.0,66.0,83.0,8.5380913714615,38.0,320.0,0.0,17.0,8.5380913714615,0.0
4,5,0,69,DF,0,64,6,0,1590912923.018494,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,19.0,20.0,0.0,0.0,39.0,0.0,0.0,19.028745,19.028745,-9.1e-05,1.001883,0.5074285747482741,2911.0,66.0,83.0,8.5362606736673,39.0,337.0,0.0,17.0,8.5362606736673,0.0
4,5,0,52,DF,0,64,6,0,1590912923.018550,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,40.0,0.0,0.0,19.028801,19.028801,-9.1e-05,1.001883,0.5070858894404424,2977.0,66.0,83.0,8.536159888440798,40.0,337.0,0.0,17.0,8.5361598884408,0.0
4,5,0,69,DF,0,64,6,0,1590912924.020188,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,20.0,21.0,0.0,0.0,41.0,0.0,0.0,20.030439,20.030439,-9.1e-05,1.001883,0.5070903002164553,3060.0,66.0,83.0,8.534506715566447,41.0,354.0,0.0,17.0,8.534506715566447,0.0
4,5,0,52,DF,0,64,6,0,1590912924.020246,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,42.0,0.0,0.0,20.030497,20.030497,-9.1e-05,1.001883,0.5067807978007969,3126.0,66.0,83.0,8.534414855969793,42.0,354.0,0.0,17.0,8.534414855969793,0.0
4,5,0,69,DF,0,64,6,0,1590912925.021872,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,21.0,22.0,0.0,0.0,43.0,0.0,0.0,21.032123,21.032123,-9.1e-05,1.001883,0.5067844967547082,3209.0,66.0,83.0,8.532914579980037,43.0,371.0,0.0,17.0,8.532914579980037,0.0
4,5,0,52,DF,0,64,6,0,1590912925.021927,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,44.0,0.0,0.0,21.032178,21.032178,-9.1e-05,1.001883,0.5065036886159691,3275.0,66.0,83.0,8.532830516149735,44.0,371.0,0.0,17.0,8.532830516149735,0.0
4,5,0,69,DF,0,64,6,0,1590912926.024097,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,22.0,23.0,0.0,0.0,45.0,0.0,0.0,22.034348,22.034348,-9.1e-05,1.00217,0.506519565947213,3358.0,66.0,83.0,8.531462863182291,45.0,388.0,0.0,17.0,8.531462863182291,0.0
4,5,0,52,DF,0,64,6,0,1590912926.024152,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,46.0,0.0,0.0,22.034403,22.034403,-9.1e-05,1.00217,0.5062635746767865,3424.0,66.0,83.0,8.531385647290945,46.0,388.0,0.0,17.0,8.531385647290945,0.0
4,5,0,69,DF,0,64,6,0,1590912927.025895,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,23.0,24.0,0.0,0.0,47.0,0.0,0.0,23.036146,23.036146,-9.1e-05,1.00217,0.5062686702407423,3507.0,66.0,83.0,8.53013377612965,47.0,405.0,0.0,17.0,8.530133776129652,0.0
4,5,0,52,DF,0,64,6,0,1590912927.025953,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,48.0,0.0,0.0,23.036204,23.036204,-9.1e-05,1.00217,0.5060342864815284,3573.0,66.0,83.0,8.530062607338024,48.0,405.0,0.0,17.0,8.530062607338024,0.0
4,5,0,69,DF,0,64,6,0,1590912928.026908,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,49.0,0.0,0.0,24.037159,24.037159,-9.1e-05,1.00217,0.5060223702655754,3656.0,66.0,83.0,8.528912412422555,49.0,422.0,0.0,17.0,8.528912412422555,0.0
4,5,0,52,DF,0,64,6,0,1590912928.026964,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,50.0,0.0,0.0,24.037215,24.037215,-9.1e-05,1.00217,0.5058070695478464,3722.0,66.0,83.0,8.528846609583029,50.0,422.0,0.0,17.0,8.528846609583029,0.0
4,5,0,69,DF,0,64,6,0,1590912929.028711,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,25.0,26.0,0.0,0.0,51.0,0.0,0.0,25.038962,25.038962,-9.1e-05,1.00217,0.5058121072403071,3805.0,66.0,83.0,8.527786187217757,51.0,439.0,0.0,17.0,8.527786187217757,0.0
4,5,0,52,DF,0,64,6,0,1590912929.028768,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,52.0,0.0,0.0,25.039019,25.039019,-9.1e-05,1.00217,0.5056135902596517,3871.0,66.0,83.0,8.527725167412472,52.0,439.0,0.0,17.0,8.527725167412472,0.0
4,5,0,69,DF,0,64,6,0,1590912930.030690,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,26.0,27.0,0.0,0.0,53.0,0.0,0.0,26.040941,26.040941,-9.1e-05,1.00217,0.5056216388985152,3954.0,66.0,83.0,8.526744402267287,53.0,456.0,0.0,17.0,8.526744402267287,0.0
