version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,time_diff,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP
4,5,0,69,DF,0,64,6,0,1591102861.891555,60836,1885,8,0,PA,502,0,3,0,1.002522,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,74.110857,74.110857,0.996728,1.005173,0.0013281337027417027,6215.0,82.0,83.0,0.34222378222022665,75.0,1265.0,16.0,17.0,0.34222378222022665,0.0
4,5,0,69,DF,0,64,6,0,1591102862.892190,60836,1885,8,0,PA,502,0,3,0,1.000635,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,0.0,0.0,75.111492,75.111492,0.996728,1.005173,0.0013228884780681271,6298.0,82.0,83.0,0.3402785236893603,76.0,1282.0,16.0,17.0,0.3402785236893603,0.0
4,5,0,69,DF,0,64,6,0,1591102863.895240,60836,1885,8,0,PA,502,0,3,0,1.003050,0.0,0.0,0.0,0.0,77.0,0.0,0.0,77.0,0.0,0.0,76.114542,76.114542,0.996728,1.005173,0.001326221161466973,6381.0,82.0,83.0,0.33836485099003594,77.0,1299.0,16.0,17.0,0.33836485099003594,0.0
4,5,0,69,DF,0,64,6,0,1591102864.895833,60836,1885,8,0,PA,502,0,3,0,1.000593,0.0,0.0,0.0,0.0,78.0,0.0,0.0,78.0,0.0,0.0,77.115135,77.115135,0.996728,1.005173,0.001321579382113026,6464.0,82.0,83.0,0.3364819656684638,78.0,1316.0,16.0,17.0,0.3364819656684637,0.0
4,5,0,69,DF,0,64,6,0,1591102865.892148,60836,1885,8,0,PA,502,0,3,0,0.996315,0.0,0.0,0.0,0.0,79.0,0.0,0.0,79.0,0.0,0.0,78.11145,78.11145,0.996315,1.005173,0.0014380295327506099,6547.0,82.0,83.0,0.3346290946166707,79.0,1333.0,16.0,17.0,0.3346290946166707,0.0
4,5,0,68,DF,0,64,6,0,1591102866.898435,60836,1885,8,0,PA,502,0,3,0,1.006287,0.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,79.117737,79.117737,0.996315,1.006287,0.001529762139094531,6629.0,82.0,83.0,0.34654716375821165,80.0,1349.0,16.0,17.0,0.34654716375821165,0.0
4,5,0,69,DF,0,64,6,0,1591102867.900576,60836,1885,8,0,PA,502,0,3,0,1.002141,0.0,0.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0,80.119878,80.119878,0.996315,1.006287,0.0015217889869775232,6712.0,82.0,83.0,0.34471315683307935,81.0,1366.0,16.0,17.0,0.34471315683307935,0.0
4,5,0,69,DF,0,64,6,0,1591102868.901213,60836,1885,8,0,PA,502,0,3,0,1.000637,0.0,0.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,81.120515,81.120515,0.996315,1.006287,0.001515274203376984,6795.0,82.0,83.0,0.34290678724623735,82.0,1383.0,16.0,17.0,0.34290678724623735,0.0
4,5,0,69,DF,0,64,6,0,1591102869.904807,60836,1885,8,0,PA,502,0,3,0,1.003594,0.0,0.0,0.0,0.0,83.0,0.0,0.0,83.0,0.0,0.0,82.124109,82.124109,0.996315,1.006287,0.0015237473643166604,6878.0,82.0,83.0,0.34112741119273676,83.0,1400.0,16.0,17.0,0.3411274111927367,0.0
4,5,0,69,DF,0,64,6,0,1591102870.904605,60836,1885,8,0,PA,502,0,3,0,0.999798,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0,0.0,0.0,83.123907,83.123907,0.996315,1.006287,0.001526089591818525,6961.0,82.0,83.0,0.33937440336141056,84.0,1417.0,16.0,17.0,0.33937440336141056,0.0
4,5,0,69,DF,0,64,6,0,1591102871.906734,60836,1885,8,0,PA,502,0,3,0,1.002129,0.0,0.0,0.0,0.0,85.0,0.0,0.0,85.0,0.0,0.0,84.126036,84.126036,0.996315,1.006287,0.0015184556063880922,7044.0,82.0,83.0,0.33764715642353094,85.0,1434.0,16.0,17.0,0.33764715642353094,0.0
4,5,0,69,DF,0,64,6,0,1591102872.907834,60836,1885,8,0,PA,502,0,3,0,1.001100,0.0,0.0,0.0,0.0,86.0,0.0,0.0,86.0,0.0,0.0,85.127136,85.127136,0.996315,1.006287,0.0015100148738763242,7127.0,82.0,83.0,0.3359450805224315,86.0,1451.0,16.0,17.0,0.3359450805224315,0.0
4,5,0,68,DF,0,64,6,0,1591102873.909858,60836,1885,8,0,PA,502,0,3,0,1.002024,0.0,0.0,0.0,0.0,87.0,0.0,0.0,87.0,0.0,0.0,86.12916,86.12916,0.996315,1.006287,0.00150218668192731,7209.0,82.0,83.0,0.34682660345318217,87.0,1467.0,16.0,17.0,0.34682660345318217,0.0
4,5,0,69,DF,0,64,6,0,1591102874.911184,60836,1885,8,0,PA,502,0,3,0,1.001326,0.0,0.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,87.130486,87.130486,0.996315,1.006287,0.0014935465118656739,7292.0,82.0,83.0,0.3451409234693729,88.0,1484.0,16.0,17.0,0.3451409234693729,0.0
4,5,0,69,DF,0,64,6,0,1591102875.909490,60836,1885,8,0,PA,502,0,3,0,0.998306,0.0,0.0,0.0,0.0,89.0,0.0,0.0,89.0,0.0,0.0,88.128792,88.128792,0.996315,1.006287,0.0015234687953233335,7375.0,82.0,83.0,0.34347857005916343,89.0,1501.0,16.0,17.0,0.34347857005916343,0.0
4,5,0,69,DF,0,64,6,0,1591102876.911013,60836,1885,8,0,PA,502,0,3,0,1.001523,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,89.130315,89.130315,0.996315,1.006287,0.001514801100594264,7458.0,82.0,83.0,0.34183904485045247,90.0,1518.0,16.0,17.0,0.34183904485045247,0.0
4,5,0,69,DF,0,64,6,0,1591102877.915361,60836,1885,8,0,PA,502,0,3,0,1.004348,0.0,0.0,0.0,0.0,91.0,0.0,0.0,91.0,0.0,0.0,90.134663,90.134663,0.996315,1.006287,0.0015366335271882173,7541.0,82.0,83.0,0.3402218625410715,91.0,1535.0,16.0,17.0,0.3402218625410715,0.0
4,5,0,69,DF,0,64,6,0,1591102878.917811,60836,1885,8,0,PA,502,0,3,0,1.002450,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0,0.0,0.0,91.137113,91.137113,0.996315,1.006287,0.0015313400945661565,7624.0,82.0,83.0,0.3386265505758479,92.0,1552.0,16.0,17.0,0.3386265505758479,0.0
4,5,0,69,DF,0,64,6,0,1591102879.918408,60836,1885,8,0,PA,502,0,3,0,1.000597,0.0,0.0,0.0,0.0,93.0,0.0,0.0,93.0,0.0,0.0,92.13771,92.13771,0.996315,1.006287,0.0015258535635727793,7707.0,82.0,83.0,0.3370526488229122,93.0,1569.0,16.0,17.0,0.3370526488229122,0.0
4,5,0,69,DF,0,64,6,0,1591102880.919839,60836,1885,8,0,PA,502,0,3,0,1.001431,0.0,0.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,93.139141,93.139141,0.996315,1.006287,0.0015175535846953451,7790.0,82.0,83.0,0.33549970925075906,94.0,1586.0,16.0,17.0,0.33549970925075906,0.0
4,5,0,69,DF,0,64,6,0,1591102881.922521,60836,1885,8,0,PA,502,0,3,0,1.002682,0.0,0.0,0.0,0.0,95.0,0.0,0.0,95.0,0.0,0.0,94.141823,94.141823,0.996315,1.006287,0.0015143203215508022,7873.0,82.0,83.0,0.3339672956073309,95.0,1603.0,16.0,17.0,0.3339672956073309,0.0
4,5,0,69,DF,0,64,6,0,1591102882.923243,60836,1885,8,0,PA,502,0,3,0,1.000722,0.0,0.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0,0.0,95.142545,95.142545,0.996315,1.006287,0.0015084052085684013,7956.0,82.0,83.0,0.33245498310218435,96.0,1620.0,16.0,17.0,0.33245498310218435,0.0
4,5,0,69,DF,0,64,6,0,1591102883.924347,60836,1885,8,0,PA,502,0,3,0,1.001104,0.0,0.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,96.143649,96.143649,0.996315,1.006287,0.0015009907733376435,8039.0,82.0,83.0,0.33096235809261876,97.0,1637.0,16.0,17.0,0.33096235809261876,0.0
4,5,0,69,DF,0,64,6,0,1591102884.925909,60836,1885,8,0,PA,502,0,3,0,1.001562,0.0,0.0,0.0,0.0,98.0,0.0,0.0,98.0,0.0,0.0,97.145211,97.145211,0.996315,1.006287,0.0014931675292490726,8122.0,82.0,83.0,0.32948901777449213,98.0,1654.0,16.0,17.0,0.32948901777449213,0.0
4,5,0,69,DF,0,64,6,0,1591102885.926354,60836,1885,8,0,PA,502,0,3,0,1.000445,0.0,0.0,0.0,0.0,99.0,0.0,0.0,99.0,0.0,0.0,98.145656,98.145656,0.996315,1.006287,0.0014892473155961401,8205.0,82.0,83.0,0.328034569878314,99.0,1671.0,16.0,17.0,0.328034569878314,0.0
