version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,time_diff,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP
4,5,0,69,DF,0,64,6,0,1591102966.054746,60836,1885,8,0,PA,502,0,3,0,1.003608,0.0,0.0,0.0,0.0,79.0,0.0,0.0,79.0,0.0,0.0,78.124543,78.124543,0.996034,1.006465,0.0016727154306460535,6549.0,82.0,83.0,0.30360807685198865,79.0,1335.0,16.0,17.0,0.30360807685198865,0.0
4,5,0,69,DF,0,64,6,0,1591102967.053651,60836,1885,8,0,PA,502,0,3,0,0.998905,0.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,79.123448,79.123448,0.996034,1.006465,0.0016893246502004131,6632.0,82.0,83.0,0.3018927632559766,80.0,1352.0,16.0,17.0,0.3018927632559765,0.0
4,5,0,69,DF,0,64,6,0,1591102968.054822,60836,1885,8,0,PA,502,0,3,0,1.001171,0.0,0.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0,80.124619,80.124619,0.996034,1.006465,0.0016791696466925007,6715.0,82.0,83.0,0.30020569080236215,81.0,1369.0,16.0,17.0,0.30020569080236215,0.0
4,5,0,69,DF,0,64,6,0,1591102969.056007,60836,1885,8,0,PA,502,0,3,0,1.001185,0.0,0.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,81.125804,81.125804,0.996034,1.006465,0.0016691557128761716,6798.0,82.0,83.0,0.2985461106541011,82.0,1386.0,16.0,17.0,0.2985461106541011,0.0
4,5,0,69,DF,0,64,6,0,1591102970.057979,60836,1885,8,0,PA,502,0,3,0,1.001972,0.0,0.0,0.0,0.0,83.0,0.0,0.0,83.0,0.0,0.0,82.127776,82.127776,0.996034,1.006465,0.0016594650749078464,6881.0,82.0,83.0,0.29691330061333543,83.0,1403.0,16.0,17.0,0.29691330061333543,0.0
4,5,0,69,DF,0,64,6,0,1591102971.060399,60836,1885,8,0,PA,502,0,3,0,1.002420,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0,0.0,0.0,83.130196,83.130196,0.996034,1.006465,0.0016520255395093932,6964.0,82.0,83.0,0.2953065639704594,84.0,1420.0,16.0,17.0,0.2953065639704594,0.0
4,5,0,69,DF,0,64,6,0,1591102972.061003,60836,1885,8,0,PA,502,0,3,0,1.000604,0.0,0.0,0.0,0.0,85.0,0.0,0.0,85.0,0.0,0.0,84.1308,84.1308,0.996034,1.006465,0.001645413026427932,7047.0,82.0,83.0,0.293725228409004,85.0,1437.0,16.0,17.0,0.293725228409004,0.0
4,5,0,69,DF,0,64,6,0,1591102973.062365,60836,1885,8,0,PA,502,0,3,0,1.001362,0.0,0.0,0.0,0.0,86.0,0.0,0.0,86.0,0.0,0.0,85.132162,85.132162,0.996034,1.006465,0.001635726527861421,7130.0,82.0,83.0,0.29216864496359496,86.0,1454.0,16.0,17.0,0.29216864496359496,0.0
4,5,0,69,DF,0,64,6,0,1591102974.064262,60836,1885,8,0,PA,502,0,3,0,1.001897,0.0,0.0,0.0,0.0,87.0,0.0,0.0,87.0,0.0,0.0,86.134059,86.134059,0.996034,1.006465,0.001626494658799284,7213.0,82.0,83.0,0.2906361870283388,87.0,1471.0,16.0,17.0,0.2906361870283388,0.0
4,5,0,69,DF,0,64,6,0,1591102975.066803,60836,1885,8,0,PA,502,0,3,0,1.002541,0.0,0.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,87.1366,87.1366,0.996034,1.006465,0.0016204356034024076,7296.0,82.0,83.0,0.28912724941310364,88.0,1488.0,16.0,17.0,0.28912724941310364,0.0
4,5,0,69,DF,0,64,6,0,1591102976.063665,60836,1885,8,0,PA,502,0,3,0,0.996862,0.0,0.0,0.0,0.0,89.0,0.0,0.0,89.0,0.0,0.0,88.133462,88.133462,0.996034,1.006465,0.0016874596593343728,7379.0,82.0,83.0,0.28764124744526687,89.0,1505.0,16.0,17.0,0.28764124744526687,0.0
4,5,0,69,DF,0,64,6,0,1591102977.069956,60836,1885,8,0,PA,502,0,3,0,1.006291,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,89.139753,89.139753,0.996034,1.006465,0.0017525075964566906,7462.0,82.0,83.0,0.28617761611461456,90.0,1522.0,16.0,17.0,0.28617761611461456,0.0
4,5,0,68,DF,0,64,6,0,1591102978.073930,60836,1885,8,0,PA,502,0,3,0,1.003974,0.0,0.0,0.0,0.0,91.0,0.0,0.0,91.0,0.0,0.0,90.143727,90.143727,0.996034,1.006465,0.0017609582009216625,7544.0,82.0,83.0,0.3001830943106059,91.0,1538.0,16.0,17.0,0.3001830943106059,0.0
4,5,0,69,DF,0,64,6,0,1591102979.073086,60836,1885,8,0,PA,502,0,3,0,0.999156,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0,0.0,0.0,91.142883,91.142883,0.996034,1.006465,0.0017697442035593013,7627.0,82.0,83.0,0.2987072001139317,92.0,1555.0,16.0,17.0,0.2987072001139317,0.0
4,5,0,69,DF,0,64,6,0,1591102980.075451,60836,1885,8,0,PA,502,0,3,0,1.002365,0.0,0.0,0.0,0.0,93.0,0.0,0.0,93.0,0.0,0.0,92.145248,92.145248,0.996034,1.006465,0.0017619433565759517,7710.0,82.0,83.0,0.29725249584033764,93.0,1572.0,16.0,17.0,0.29725249584033764,0.0
4,5,0,69,DF,0,64,6,0,1591102981.077057,60836,1885,8,0,PA,502,0,3,0,1.001606,0.0,0.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,93.146854,93.146854,0.996034,1.006465,0.0017523436867369763,7793.0,82.0,83.0,0.2958184904168056,94.0,1589.0,16.0,17.0,0.2958184904168056,0.0
4,5,0,69,DF,0,64,6,0,1591102982.078313,60836,1885,8,0,PA,502,0,3,0,1.001256,0.0,0.0,0.0,0.0,95.0,0.0,0.0,95.0,0.0,0.0,94.14811,94.14811,0.996034,1.006465,0.0017432155422966486,7876.0,82.0,83.0,0.29440470807862057,95.0,1606.0,16.0,17.0,0.29440470807862057,0.0
4,5,0,69,DF,0,64,6,0,1591102983.078831,60836,1885,8,0,PA,502,0,3,0,1.000518,0.0,0.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0,0.0,95.148628,95.148628,0.996034,1.006465,0.001737310417477007,7959.0,82.0,83.0,0.2930106877878258,96.0,1623.0,16.0,17.0,0.2930106877878258,0.0
4,5,0,69,DF,0,64,6,0,1591102984.081889,60836,1885,8,0,PA,502,0,3,0,1.003058,0.0,0.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,96.151686,96.151686,0.996034,1.006465,0.0017348518991090003,8042.0,82.0,83.0,0.291635982676611,97.0,1640.0,16.0,17.0,0.291635982676611,0.0
4,5,0,69,DF,0,64,6,0,1591102985.083196,60836,1885,8,0,PA,502,0,3,0,1.001307,0.0,0.0,0.0,0.0,98.0,0.0,0.0,98.0,0.0,0.0,97.152993,97.152993,0.996034,1.006465,0.0017260152509400556,8125.0,82.0,83.0,0.2902801595145362,98.0,1657.0,16.0,17.0,0.2902801595145362,0.0
4,5,0,69,DF,0,64,6,0,1591102986.083239,60836,1885,8,0,PA,502,0,3,0,1.000043,0.0,0.0,0.0,0.0,99.0,0.0,0.0,99.0,0.0,0.0,98.153036,98.153036,0.996034,1.006465,0.0017240752658764353,8208.0,82.0,83.0,0.2889427981985323,99.0,1674.0,16.0,17.0,0.2889427981985323,0.0
