version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP
4,5,0,52,DF,0,64,6,0,1590913633.169626,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,54.0,0.0,0.0,24.038933,24.038933,-9.2e-05,1.002016,0.5032367659093955,3990.0,66.0,83.0,8.437711096823541,54.0,426.0,0.0,17.0,8.437711096823541,0.0
4,5,0,68,DF,0,64,6,0,1590913634.171291,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,27.0,28.0,0.0,0.0,55.0,0.0,0.0,25.040598,25.040598,-9.2e-05,1.002016,0.5040160833738313,4072.0,66.0,83.0,8.430464238268689,55.0,442.0,0.0,17.0,8.430464238268689,0.0
4,5,0,52,DF,0,64,6,0,1590913634.171347,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,56.0,0.0,0.0,25.040654,25.040654,-9.2e-05,1.002016,0.5032262210641081,4138.0,66.0,83.0,8.422218605199358,56.0,442.0,0.0,17.0,8.422218605199358,0.0
4,5,0,69,DF,0,64,6,0,1590913635.173000,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,28.0,29.0,0.0,0.0,57.0,0.0,0.0,26.042307,26.042307,-9.2e-05,1.002016,0.5039474308690043,4221.0,66.0,83.0,8.433396732700757,57.0,459.0,0.0,17.0,8.433396732700757,0.0
4,5,0,52,DF,0,64,6,0,1590913635.173055,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,58.0,0.0,0.0,26.042362,26.042362,-9.2e-05,1.002016,0.503210845584918,4287.0,66.0,83.0,8.425701038580145,58.0,459.0,0.0,17.0,8.425701038580145,0.0
4,5,0,69,DF,0,64,6,0,1590913636.174725,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,29.0,30.0,0.0,0.0,59.0,0.0,0.0,27.044032,27.044032,-9.2e-05,1.002016,0.5038807269908309,4370.0,66.0,83.0,8.436097330212348,59.0,476.0,0.0,17.0,8.436097330212347,0.0
4,5,0,52,DF,0,64,6,0,1590913636.174781,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,60.0,0.0,0.0,27.044088,27.044088,-9.2e-05,1.002016,0.5031921762577017,4436.0,66.0,83.0,8.4288983671424,60.0,476.0,0.0,17.0,8.4288983671424,0.0
4,5,0,69,DF,0,64,6,0,1590913637.175204,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,30.0,31.0,0.0,0.0,61.0,0.0,0.0,28.044511,28.044511,-9.2e-05,1.002016,0.5037933564005906,4519.0,66.0,83.0,8.43859206654604,61.0,493.0,0.0,17.0,8.438592066546041,0.0
4,5,0,52,DF,0,64,6,0,1590913637.175249,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,62.0,0.0,0.0,28.044556,28.044556,-9.2e-05,1.002016,0.5031485014438086,4585.0,66.0,83.0,8.431843271933706,62.0,493.0,0.0,17.0,8.431843271933708,0.0
4,5,0,69,DF,0,64,6,0,1590913638.176920,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,31.0,32.0,0.0,0.0,63.0,0.0,0.0,29.046227,29.046227,-9.2e-05,1.002016,0.503731158522139,4668.0,66.0,83.0,8.440903264832935,63.0,510.0,0.0,17.0,8.440903264832935,0.0
4,5,0,52,DF,0,64,6,0,1590913638.176977,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,64.0,0.0,0.0,29.046284,29.046284,-9.2e-05,1.002016,0.5031256188412301,4734.0,66.0,83.0,8.434563716006007,64.0,510.0,0.0,17.0,8.434563716006007,0.0
4,5,0,69,DF,0,64,6,0,1590913639.178642,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,32.0,33.0,0.0,0.0,65.0,0.0,0.0,30.047949,30.047949,-9.2e-05,1.002016,0.5036704918877206,4817.0,66.0,83.0,8.443050168857589,65.0,527.0,0.0,17.0,8.443050168857589,0.0
4,5,0,52,DF,0,64,6,0,1590913639.178697,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,66.0,0.0,0.0,30.048004,30.048004,-9.2e-05,1.002016,0.5031009650832864,4883.0,66.0,83.0,8.437083754733164,66.0,527.0,0.0,17.0,8.437083754733164,0.0
4,5,0,69,DF,0,64,6,0,1590913640.180246,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,33.0,34.0,0.0,0.0,67.0,0.0,0.0,31.049553,31.049553,-9.2e-05,1.002016,0.5036098187094937,4966.0,66.0,83.0,8.445049451852451,67.0,544.0,0.0,17.0,8.445049451852451,0.0
4,5,0,52,DF,0,64,6,0,1590913640.180301,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,68.0,0.0,0.0,31.049608,31.049608,-9.2e-05,1.002016,0.5030731624965574,5032.0,66.0,83.0,8.439424186342036,68.0,544.0,0.0,17.0,8.439424186342036,0.0
4,5,0,69,DF,0,64,6,0,1590913641.181965,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,34.0,35.0,0.0,0.0,69.0,0.0,0.0,32.051272,32.051272,-9.2e-05,1.002016,0.5035529119508225,5115.0,66.0,83.0,8.446915628305609,69.0,561.0,0.0,17.0,8.446915628305609,0.0
4,5,0,52,DF,0,64,6,0,1590913641.182021,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,70.0,0.0,0.0,32.051328,32.051328,-9.2e-05,1.002016,0.503046345860545,5181.0,66.0,83.0,8.441603077963327,70.0,561.0,0.0,17.0,8.441603077963327,0.0
4,5,0,69,DF,0,64,6,0,1590913642.183522,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,35.0,36.0,0.0,0.0,71.0,0.0,0.0,33.052829,33.052829,-9.2e-05,1.002016,0.50349532432289,5264.0,66.0,83.0,8.448661389572546,71.0,578.0,0.0,17.0,8.448661389572546,0.0
4,5,0,52,DF,0,64,6,0,1590913642.183563,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,72.0,0.0,0.0,33.05287,33.05287,-9.2e-05,1.002016,0.503016600140659,5330.0,66.0,83.0,8.443636193919884,72.0,578.0,0.0,17.0,8.443636193919884,0.0
