,version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,label
23,4,5,0,52,0,0,64,6,0,1590913919.623882,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,22.0,2.0,0.0,9.014975,9.014975,-7.7e-05,1.0017969999999998,0.4906338118027284,2042.0,66.0,210.0,39.32022011821561,22.0,170.0,0.0,17.0,8.491911098954942,0.0,1
24,4,5,0,54,0,0,64,6,0,1590913919.625426,1883,58727,8.0,0.0,2,509.0,0.0,3.0,0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,23.0,2.0,0.0,9.016519,9.016519,-7.7e-05,1.0017969999999998,0.4864218972998896,2110.0,66.0,210.0,38.643671323171844,23.0,172.0,0.0,17.0,8.38217570593801,0.0,1
25,4,5,0,52,0,0,64,6,0,1590913919.625443,58727,1883,8.0,0.0,1,502.0,0.0,3.0,0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,24.0,2.0,0.0,9.016536,9.016536,-7.7e-05,1.0017969999999998,0.4820713896207939,2176.0,66.0,210.0,38.034478285649435,24.0,172.0,0.0,17.0,8.338838761126032,0.0,1
26,4,5,0,196,0,0,1,17,0,1590913919.674746,33147,1900,8.0,0.0,0,505.5,0.0,3.0,0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,24.0,3.0,0.0,9.065839,9.065839,-7.7e-05,1.0017969999999998,0.4762622492850196,2386.0,66.0,210.0,44.518058693720576,24.0,172.0,0.0,17.0,8.338838761126032,0.0,-1
27,4,5,0,68,0,0,64,6,0,1590913920.625385,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,25.0,3.0,0.0,10.016478,10.016478,-7.7e-05,1.0017969999999998,0.481167260947152,2468.0,66.0,210.0,43.70245716095105,25.0,188.0,0.0,17.0,8.35224520712844,0.0,1
28,4,5,0,52,0,0,64,6,0,1590913920.625442,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,26.0,3.0,0.0,10.016535000000001,10.016535000000001,-7.7e-05,1.0017969999999998,0.4773476447773358,2534.0,66.0,210.0,43.1114948154396,26.0,188.0,0.0,17.0,8.315324129859004,0.0,1
29,4,5,0,196,0,0,1,17,0,1590913920.675768,33147,1900,8.0,0.0,0,505.5,0.0,3.0,0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,26.0,4.0,0.0,10.066861,10.066861,-7.7e-05,1.0017969999999998,0.4722091548457349,2744.0,66.0,210.0,47.913523635049394,26.0,188.0,0.0,17.0,8.315324129859004,0.0,1
30,4,5,0,69,0,0,64,6,0,1590913921.627492,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,27.0,4.0,0.0,11.018585,11.018585,-7.7e-05,1.0017969999999998,0.4769452863598018,2827.0,66.0,210.0,47.13273409909417,27.0,205.0,0.0,17.0,8.367792003864759,0.0,1
31,4,5,0,52,0,0,64,6,0,1590913921.627547,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,28.0,4.0,0.0,11.01864,11.01864,-7.7e-05,1.0017969999999998,0.4735446415918285,2893.0,66.0,210.0,46.5796988695096,28.0,205.0,0.0,17.0,8.335793287711118,0.0,1
32,4,5,0,69,0,0,64,6,0,1590913922.629387,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,14.0,15.0,0.0,0.0,29.0,4.0,0.0,12.020480000000001,12.020480000000001,-7.7e-05,1.00184,0.4796541599342781,2976.0,66.0,210.0,45.86423889143816,29.0,222.0,0.0,17.0,8.380572184987326,0.0,1
33,4,5,0,52,0,0,64,6,0,1590913922.629442,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,30.0,4.0,0.0,12.020535,12.020535,-7.7e-05,1.00184,0.4766058686880871,3042.0,66.0,210.0,45.35398502027415,30.0,222.0,0.0,17.0,8.35257548552417,0.0,1
34,4,5,0,69,0,0,64,6,0,1590913923.6304948,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,31.0,4.0,0.0,13.021588000000001,13.021588000000001,-7.7e-05,1.00184,0.4818676202422457,3125.0,66.0,210.0,44.69542115551555,31.0,239.0,0.0,17.0,8.391239671574542,0.0,1
35,4,5,0,52,0,0,64,6,0,1590913923.630546,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,32.0,4.0,0.0,13.021639,13.021639,-7.7e-05,1.00184,0.4791208933862153,3191.0,66.0,210.0,44.22291117753186,32.0,239.0,0.0,17.0,8.366540021746378,0.0,1
36,4,5,0,69,0,0,64,6,0,1590913924.632241,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,16.0,17.0,0.0,0.0,33.0,4.0,0.0,14.023334,14.023334,-7.7e-05,1.00184,0.4837465796597544,3274.0,66.0,210.0,43.61423163602909,33.0,256.0,0.0,17.0,8.400261539939928,0.0,1
37,4,5,0,52,0,0,64,6,0,1590913924.632294,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,34.0,4.0,0.0,14.023387,14.023387,-7.7e-05,1.00184,0.4812591775410969,3340.0,66.0,210.0,43.17518648839,34.0,256.0,0.0,17.0,8.378309998524317,0.0,1
38,4,5,0,68,0,0,64,6,0,1590913925.63404,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,17.0,18.0,0.0,0.0,35.0,4.0,0.0,15.025132999999999,15.025132999999999,-7.7e-05,1.00184,0.4853410212856709,3422.0,66.0,210.0,42.613759792075776,35.0,272.0,0.0,17.0,8.377440695405848,0.0,1
39,4,5,0,52,0,0,64,6,0,1590913925.634094,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,36.0,4.0,0.0,15.025186999999999,15.025186999999999,-7.7e-05,1.00184,0.4830783418380599,3488.0,66.0,210.0,42.20414367795826,36.0,272.0,0.0,17.0,8.357868643019478,0.0,1
40,4,5,0,69,0,0,64,6,0,1590913926.635954,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,18.0,19.0,0.0,0.0,37.0,4.0,0.0,16.027047,16.027047,-7.7e-05,1.00186,0.4867091804596846,3571.0,66.0,210.0,41.67841460399422,37.0,289.0,0.0,17.0,8.385959952463661,0.0,1
41,4,5,0,52,0,0,64,6,0,1590913926.636008,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,38.0,4.0,0.0,16.027101000000002,16.027101000000002,-7.7e-05,1.00186,0.4846424136938906,3637.0,66.0,210.0,41.29552005691654,38.0,289.0,0.0,17.0,8.368342771402654,0.0,1
42,4,5,0,69,0,0,64,6,0,1590913927.637744,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,19.0,20.0,0.0,0.0,39.0,4.0,0.0,17.028837,17.028837,-7.7e-05,1.00186,0.4878864750530799,3720.0,66.0,210.0,40.80462864327273,39.0,306.0,0.0,17.0,8.39341365074727,0.0,1
43,4,5,0,52,0,0,64,6,0,1590913927.637802,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,40.0,4.0,0.0,17.028895000000002,17.028895000000002,-7.7e-05,1.00186,0.4859914088320245,3786.0,66.0,210.0,40.44574577074052,40.0,306.0,0.0,17.0,8.377472845796119,0.0,1
44,4,5,0,69,0,0,64,6,0,1590913928.639545,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,20.0,21.0,0.0,0.0,41.0,4.0,0.0,18.030638,18.030638,-7.7e-05,1.00186,0.4889105597083844,3869.0,66.0,210.0,39.986070807043035,41.0,323.0,0.0,17.0,8.39998548198513,0.0,1
45,4,5,0,52,0,0,64,6,0,1590913928.639601,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,42.0,4.0,0.0,18.030694,18.030694,-7.7e-05,1.00186,0.4871669268012679,3935.0,66.0,210.0,39.648851193523676,42.0,323.0,0.0,17.0,8.385492976005573,0.0,1
